95% Lower,95% Upper,Life expectancy at birth,Local Authority,Old Ward Code,Ward,Ward name,end year,gender,start year
79.7,83.5,81.6,Brent,00AEGS,E05000093,Kenton,09,Male,2005
84.9,88.8,86.9,Brent,00AEGS,E05000093,Kenton,09,Female,2005
80.4,84.6,82.5,Brent,00AEGS,E05000093,Kenton,10,Male,2006
85.3,89.6,87.5,Brent,00AEGS,E05000093,Kenton,10,Female,2006
80.8,85.1,82.9,Brent,00AEGS,E05000093,Kenton,11,Male,2007
86.8,92.4,89.6,Brent,00AEGS,E05000093,Kenton,11,Female,2007
80.3,84.5,82.4,Brent,00AEGS,E05000093,Kenton,12,Male,2008
87.5,93.0,90.3,Brent,00AEGS,E05000093,Kenton,12,Female,2008
81.3,85.3,83.3,Brent,00AEGS,E05000093,Kenton,13,Male,2009
88.7,94.6,91.6,Brent,00AEGS,E05000093,Kenton,13,Female,2009
81.4,85.7,83.6,Brent,00AEGS,E05000093,Kenton,14,Male,2010
89.0,95.2,92.1,Brent,00AEGS,E05000093,Kenton,14,Female,2010
72.5,76.1,74.3,Brent,00AEGT,E05000094,Kilburn,2003,Male,1999
79.7,83.4,81.5,Brent,00AEGT,E05000094,Kilburn,2003,Female,1999
73.6,77.3,75.5,Brent,00AEGT,E05000094,Kilburn,2004,Male,2000
80.1,84.2,82.1,Brent,00AEGT,E05000094,Kilburn,2004,Female,2000
74.2,77.7,76.0,Brent,00AEGT,E05000094,Kilburn,2005,Male,2001
80.7,84.9,82.8,Brent,00AEGT,E05000094,Kilburn,2005,Female,2001
74.3,78.1,76.2,Brent,00AEGT,E05000094,Kilburn,06,Male,2002
80.4,84.1,82.3,Brent,00AEGT,E05000094,Kilburn,06,Female,2002
74.9,78.5,76.7,Brent,00AEGT,E05000094,Kilburn,07,Male,2003
79.9,83.6,81.7,Brent,00AEGT,E05000094,Kilburn,07,Female,2003
73.9,77.3,75.6,Brent,00AEGT,E05000094,Kilburn,08,Male,2004
81.2,85.3,83.2,Brent,00AEGT,E05000094,Kilburn,08,Female,2004
73.8,77.4,75.6,Brent,00AEGT,E05000094,Kilburn,09,Male,2005
80.7,84.8,82.8,Brent,00AEGT,E05000094,Kilburn,09,Female,2005
74.1,77.7,75.9,Brent,00AEGT,E05000094,Kilburn,10,Male,2006
81.7,86.0,83.9,Brent,00AEGT,E05000094,Kilburn,10,Female,2006
74.7,78.3,76.5,Brent,00AEGT,E05000094,Kilburn,11,Male,2007
82.8,88.0,85.4,Brent,00AEGT,E05000094,Kilburn,11,Female,2007
76.5,80.4,78.5,Brent,00AEGT,E05000094,Kilburn,12,Male,2008
83.7,89.2,86.4,Brent,00AEGT,E05000094,Kilburn,12,Female,2008
78.1,82.1,80.1,Brent,00AEGT,E05000094,Kilburn,13,Male,2009
83.5,88.6,86.0,Brent,00AEGT,E05000094,Kilburn,13,Female,2009
78.1,81.7,79.9,Brent,00AEGT,E05000094,Kilburn,14,Male,2010
84.0,89.4,86.7,Brent,00AEGT,E05000094,Kilburn,14,Female,2010
71.1,74.5,72.8,Brent,00AEGU,E05000095,Mapesbury,2003,Male,1999
80.4,84.0,82.2,Brent,00AEGU,E05000095,Mapesbury,2003,Female,1999
72.1,75.7,73.9,Brent,00AEGU,E05000095,Mapesbury,2004,Male,2000
82.6,86.1,84.3,Brent,00AEGU,E05000095,Mapesbury,2004,Female,2000
73.1,76.8,75.0,Brent,00AEGU,E05000095,Mapesbury,2005,Male,2001
81.9,85.6,83.8,Brent,00AEGU,E05000095,Mapesbury,2005,Female,2001
75.6,79.6,77.6,Brent,00AEGU,E05000095,Mapesbury,06,Male,2002
81.8,86.0,83.9,Brent,00AEGU,E05000095,Mapesbury,06,Female,2002
76.6,80.4,78.5,Brent,00AEGU,E05000095,Mapesbury,07,Male,2003
82.2,86.6,84.4,Brent,00AEGU,E05000095,Mapesbury,07,Female,2003
76.9,80.5,78.7,Brent,00AEGU,E05000095,Mapesbury,08,Male,2004
81.2,85.7,83.4,Brent,00AEGU,E05000095,Mapesbury,08,Female,2004
77.1,80.4,78.7,Brent,00AEGU,E05000095,Mapesbury,09,Male,2005
80.8,85.1,83.0,Brent,00AEGU,E05000095,Mapesbury,09,Female,2005
77.2,80.4,78.8,Brent,00AEGU,E05000095,Mapesbury,10,Male,2006
81.4,86.0,83.7,Brent,00AEGU,E05000095,Mapesbury,10,Female,2006
76.5,79.8,78.1,Brent,00AEGU,E05000095,Mapesbury,11,Male,2007
81.7,85.6,83.6,Brent,00AEGU,E05000095,Mapesbury,11,Female,2007
76.8,80.1,78.4,Brent,00AEGU,E05000095,Mapesbury,12,Male,2008
81.6,85.7,83.7,Brent,00AEGU,E05000095,Mapesbury,12,Female,2008
76.9,80.5,78.7,Brent,00AEGU,E05000095,Mapesbury,13,Male,2009
82.3,86.6,84.5,Brent,00AEGU,E05000095,Mapesbury,13,Female,2009
77.0,80.9,79.0,Brent,00AEGU,E05000095,Mapesbury,14,Male,2010
82.9,87.7,85.3,Brent,00AEGU,E05000095,Mapesbury,14,Female,2010
79.5,84.0,81.7,Brent,00AEGW,E05000096,Northwick Park,2003,Male,1999
80.6,84.3,82.5,Brent,00AEGW,E05000096,Northwick Park,2003,Female,1999
80.3,85.3,82.8,Brent,00AEGW,E05000096,Northwick Park,2004,Male,2000
80.7,84.4,82.6,Brent,00AEGW,E05000096,Northwick Park,2004,Female,2000
79.0,82.6,80.8,Brent,00AEGW,E05000096,Northwick Park,2005,Male,2001
80.5,84.2,82.3,Brent,00AEGW,E05000096,Northwick Park,2005,Female,2001
78.3,82.1,80.2,Brent,00AEGW,E05000096,Northwick Park,06,Male,2002
79.0,82.8,80.9,Brent,00AEGW,E05000096,Northwick Park,06,Female,2002
79.0,83.1,81.1,Brent,00AEGW,E05000096,Northwick Park,07,Male,2003
79.7,83.4,81.6,Brent,00AEGW,E05000096,Northwick Park,07,Female,2003
78.8,82.9,80.9,Brent,00AEGW,E05000096,Northwick Park,08,Male,2004
79.2,83.2,81.2,Brent,00AEGW,E05000096,Northwick Park,08,Female,2004
78.7,82.4,80.5,Brent,00AEGW,E05000096,Northwick Park,09,Male,2005
79.1,82.9,81.0,Brent,00AEGW,E05000096,Northwick Park,09,Female,2005
79.2,82.9,81.0,Brent,00AEGW,E05000096,Northwick Park,10,Male,2006
79.5,83.1,81.3,Brent,00AEGW,E05000096,Northwick Park,10,Female,2006
79.0,82.7,80.9,Brent,00AEGW,E05000096,Northwick Park,11,Male,2007
81.4,84.9,83.2,Brent,00AEGW,E05000096,Northwick Park,11,Female,2007
78.6,82.3,80.4,Brent,00AEGW,E05000096,Northwick Park,12,Male,2008
82.4,86.0,84.2,Brent,00AEGW,E05000096,Northwick Park,12,Female,2008
79.0,82.4,80.7,Brent,00AEGW,E05000096,Northwick Park,13,Male,2009
83.2,86.5,84.9,Brent,00AEGW,E05000096,Northwick Park,13,Female,2009
79.1,82.8,81.0,Brent,00AEGW,E05000096,Northwick Park,14,Male,2010
83.9,87.4,85.7,Brent,00AEGW,E05000096,Northwick Park,14,Female,2010
78.1,81.1,79.6,Brent,00AEGX,E05000097,Preston,2003,Male,1999
79.3,82.4,80.8,Brent,00AEGX,E05000097,Preston,2003,Female,1999
77.3,80.3,78.8,Brent,00AEGX,E05000097,Preston,2004,Male,2000
79.8,82.9,81.3,Brent,00AEGX,E05000097,Preston,2004,Female,2000
77.3,80.4,78.8,Brent,00AEGX,E05000097,Preston,2005,Male,2001
80.4,83.3,81.9,Brent,00AEGX,E05000097,Preston,2005,Female,2001
77.1,80.3,78.7,Brent,00AEGX,E05000097,Preston,06,Male,2002
80.3,83.2,81.8,Brent,00AEGX,E05000097,Preston,06,Female,2002
77.5,80.7,79.1,Brent,00AEGX,E05000097,Preston,07,Male,2003
81.2,84.4,82.8,Brent,00AEGX,E05000097,Preston,07,Female,2003
78.1,81.4,79.8,Brent,00AEGX,E05000097,Preston,08,Male,2004
82.4,85.5,83.9,Brent,00AEGX,E05000097,Preston,08,Female,2004
78.2,81.6,79.9,Brent,00AEGX,E05000097,Preston,09,Male,2005
83.3,86.3,84.8,Brent,00AEGX,E05000097,Preston,09,Female,2005
78.8,82.1,80.4,Brent,00AEGX,E05000097,Preston,10,Male,2006
82.9,86.0,84.5,Brent,00AEGX,E05000097,Preston,10,Female,2006
78.9,82.2,80.5,Brent,00AEGX,E05000097,Preston,11,Male,2007
83.7,86.7,85.2,Brent,00AEGX,E05000097,Preston,11,Female,2007
78.4,81.6,80.0,Brent,00AEGX,E05000097,Preston,12,Male,2008
83.8,86.6,85.2,Brent,00AEGX,E05000097,Preston,12,Female,2008
78.4,81.6,80.0,Brent,00AEGX,E05000097,Preston,13,Male,2009
83.8,86.9,85.4,Brent,00AEGX,E05000097,Preston,13,Female,2009
79.3,82.5,80.9,Brent,00AEGX,E05000097,Preston,14,Male,2010
83.8,86.8,85.3,Brent,00AEGX,E05000097,Preston,14,Female,2010
75.3,78.8,77.1,Brent,00AEGY,E05000098,Queens Park,2003,Male,1999
81.3,85.3,83.3,Brent,00AEGY,E05000098,Queens Park,2003,Female,1999
75.7,79.3,77.5,Brent,00AEGY,E05000098,Queens Park,2004,Male,2000
82.1,86.4,84.3,Brent,00AEGY,E05000098,Queens Park,2004,Female,2000
76.2,80.0,78.1,Brent,00AEGY,E05000098,Queens Park,2005,Male,2001
82.9,87.4,85.1,Brent,00AEGY,E05000098,Queens Park,2005,Female,2001
77.6,81.0,79.3,Brent,00AEGY,E05000098,Queens Park,06,Male,2002
83.4,88.5,86.0,Brent,00AEGY,E05000098,Queens Park,06,Female,2002
76.9,80.3,78.6,Brent,00AEGY,E05000098,Queens Park,07,Male,2003
82.8,88.0,85.4,Brent,00AEGY,E05000098,Queens Park,07,Female,2003
77.3,81.0,79.2,Brent,00AEGY,E05000098,Queens Park,08,Male,2004
81.8,85.9,83.8,Brent,00AEGY,E05000098,Queens Park,08,Female,2004
77.3,81.6,79.5,Brent,00AEGY,E05000098,Queens Park,09,Male,2005
81.4,85.8,83.6,Brent,00AEGY,E05000098,Queens Park,09,Female,2005
77.6,81.6,79.6,Brent,00AEGY,E05000098,Queens Park,10,Male,2006
81.4,86.1,83.7,Brent,00AEGY,E05000098,Queens Park,10,Female,2006
78.3,82.7,80.5,Brent,00AEGY,E05000098,Queens Park,11,Male,2007
81.6,86.1,83.8,Brent,00AEGY,E05000098,Queens Park,11,Female,2007
78.6,82.4,80.5,Brent,00AEGY,E05000098,Queens Park,12,Male,2008
